geometry,id,count
"POLYGON ((-2072785.0842244474 13887752.588624017, -2072825.276603312 13887602.588624017, -2072935.0842244474 13887492.781002883, -2073085.0842244474 13887452.588624017, -2073235.0842244474 13887492.781002883, -2073344.8918455828 13887602.588624017, -2073385.0842244474 13887752.588624017, -2073344.8918455828 13887902.588624017, -2073235.0842244474 13888012.396245152, -2073085.0842244474 13888052.588624017, -2072935.0842244474 13888012.396245152, -2072825.276603312 13887902.588624017, -2072785.0842244474 13887752.588624017))",67,6
"POLYGON ((-2072521.5210649893 13887611.28927954, -2072561.713443854 13887461.28927954, -2072671.5210649893 13887351.481658405, -2072821.5210649893 13887311.28927954, -2072971.5210649893 13887351.481658405, -2073081.3286861246 13887461.28927954, -2073121.5210649893 13887611.28927954, -2073081.3286861246 13887761.28927954, -2072971.5210649893 13887871.096900674, -2072821.5210649893 13887911.28927954, -2072671.5210649893 13887871.096900674, -2072561.713443854 13887761.28927954, -2072521.5210649893 13887611.28927954))",153,6
"POLYGON ((-2072495.0651454006 13887544.76737633, -2072535.2575242652 13887394.76737633, -2072645.0651454006 13887284.959755195, -2072795.0651454006 13887244.76737633, -2072945.0651454006 13887284.959755195, -2073054.872766536 13887394.76737633, -2073095.0651454006 13887544.76737633, -2073054.872766536 13887694.76737633, -2072945.0651454006 13887804.574997464, -2072795.0651454006 13887844.76737633, -2072645.0651454006 13887804.574997464, -2072535.2575242652 13887694.76737633, -2072495.0651454006 13887544.76737633))",56,6
"POLYGON ((-2072809.4475497517 13887709.881733842, -2072849.6399286164 13887559.881733842, -2072959.4475497517 13887450.074112708, -2073109.4475497517 13887409.881733842, -2073259.4475497517 13887450.074112708, -2073369.255170887 13887559.881733842, -2073409.4475497517 13887709.881733842, -2073369.255170887 13887859.881733842, -2073259.4475497517 13887969.689354977, -2073109.4475497517 13888009.881733842, -2072959.4475497517 13887969.689354977, -2072849.6399286164 13887859.881733842, -2072809.4475497517 13887709.881733842))",151,6
"POLYGON ((-2072504.9284272532 13887674.288573232, -2072545.1208061178 13887524.288573232, -2072654.9284272532 13887414.480952097, -2072804.9284272532 13887374.288573232, -2072954.9284272532 13887414.480952097, -2073064.7360483885 13887524.288573232, -2073104.9284272532 13887674.288573232, -2073064.7360483885 13887824.288573232, -2072954.9284272532 13887934.096194366, -2072804.9284272532 13887974.288573232, -2072654.9284272532 13887934.096194366, -2072545.1208061178 13887824.288573232, -2072504.9284272532 13887674.288573232))",21,6
"POLYGON ((-2072571.2279380325 13887665.823706055, -2072611.420316897 13887515.823706055, -2072721.2279380325 13887406.01608492, -2072871.2279380325 13887365.823706055, -2073021.2279380325 13887406.01608492, -2073131.0355591679 13887515.823706055, -2073171.2279380325 13887665.823706055, -2073131.0355591679 13887815.823706055, -2073021.2279380325 13887925.63132719, -2072871.2279380325 13887965.823706055, -2072721.2279380325 13887925.63132719, -2072611.420316897 13887815.823706055, -2072571.2279380325 13887665.823706055))",20,6
"POLYGON ((-2072626.991569551 13887766.369649464, -2072667.1839484156 13887616.369649464, -2072776.991569551 13887506.56202833, -2072926.991569551 13887466.369649464, -2073076.991569551 13887506.56202833, -2073186.7991906863 13887616.369649464, -2073226.991569551 13887766.369649464, -2073186.7991906863 13887916.369649464, -2073076.991569551 13888026.177270599, -2072926.991569551 13888066.369649464, -2072776.991569551 13888026.177270599, -2072667.1839484156 13887916.369649464, -2072626.991569551 13887766.369649464))",68,6
"POLYGON ((-2072580.7449661426 13887650.839870507, -2072620.9373450072 13887500.839870507, -2072730.7449661426 13887391.032249372, -2072880.7449661426 13887350.839870507, -2073030.7449661426 13887391.032249372, -2073140.552587278 13887500.839870507, -2073180.7449661426 13887650.839870507, -2073140.552587278 13887800.839870507, -2073030.7449661426 13887910.647491641, -2072880.7449661426 13887950.839870507, -2072730.7449661426 13887910.647491641, -2072620.9373450072 13887800.839870507, -2072580.7449661426 13887650.839870507))",16,6
"POLYGON ((-2072785.0026761284 13887586.122174015, -2072825.195054993 13887436.122174015, -2072935.0026761284 13887326.31455288, -2073085.0026761284 13887286.122174015, -2073235.0026761284 13887326.31455288, -2073344.8102972638 13887436.122174015, -2073385.0026761284 13887586.122174015, -2073344.8102972638 13887736.122174015, -2073235.0026761284 13887845.92979515, -2073085.0026761284 13887886.122174015, -2072935.0026761284 13887845.92979515, -2072825.195054993 13887736.122174015, -2072785.0026761284 13887586.122174015))",12,6
"POLYGON ((-2072665.3477759017 13887443.049973398, -2072705.5401547663 13887293.049973398, -2072815.3477759017 13887183.242352264, -2072965.3477759017 13887143.049973398, -2073115.3477759017 13887183.242352264, -2073225.155397037 13887293.049973398, -2073265.3477759017 13887443.049973398, -2073225.155397037 13887593.049973398, -2073115.3477759017 13887702.857594533, -2072965.3477759017 13887743.049973398, -2072815.3477759017 13887702.857594533, -2072705.5401547663 13887593.049973398, -2072665.3477759017 13887443.049973398))",9,6
"POLYGON ((-2072421.890494002 13888982.849443987, -2072462.0828728667 13888832.849443987, -2072571.890494002 13888723.041822853, -2072721.890494002 13888682.849443987, -2072871.890494002 13888723.041822853, -2072981.6981151374 13888832.849443987, -2073021.890494002 13888982.849443987, -2072981.6981151374 13889132.849443987, -2072871.890494002 13889242.657065121, -2072721.890494002 13889282.849443987, -2072571.890494002 13889242.657065121, -2072462.0828728667 13889132.849443987, -2072421.890494002 13888982.849443987))",123,6
"POLYGON ((-2072515.8493647757 13887539.198261533, -2072556.0417436403 13887389.198261533, -2072665.8493647757 13887279.390640398, -2072815.8493647757 13887239.198261533, -2072965.8493647757 13887279.390640398, -2073075.656985911 13887389.198261533, -2073115.8493647757 13887539.198261533, -2073075.656985911 13887689.198261533, -2072965.8493647757 13887799.005882667, -2072815.8493647757 13887839.198261533, -2072665.8493647757 13887799.005882667, -2072556.0417436403 13887689.198261533, -2072515.8493647757 13887539.198261533))",59,6
"POLYGON ((-2072913.5343030354 13887504.573440904, -2072953.7266819 13887354.573440904, -2073063.5343030354 13887244.76581977, -2073213.5343030354 13887204.573440904, -2073363.5343030354 13887244.76581977, -2073473.3419241707 13887354.573440904, -2073513.5343030354 13887504.573440904, -2073473.3419241707 13887654.573440904, -2073363.5343030354 13887764.381062038, -2073213.5343030354 13887804.573440904, -2073063.5343030354 13887764.381062038, -2072953.7266819 13887654.573440904, -2072913.5343030354 13887504.573440904))",147,6
"POLYGON ((-2072714.7983026141 13887967.408691099, -2072754.9906814788 13887817.408691099, -2072864.7983026141 13887707.601069964, -2073014.7983026141 13887667.408691099, -2073164.7983026141 13887707.601069964, -2073274.6059237495 13887817.408691099, -2073314.7983026141 13887967.408691099, -2073274.6059237495 13888117.408691099, -2073164.7983026141 13888227.216312233, -2073014.7983026141 13888267.408691099, -2072864.7983026141 13888227.216312233, -2072754.9906814788 13888117.408691099, -2072714.7983026141 13887967.408691099))",72,6
"POLYGON ((-2072499.5369949723 13887518.752369292, -2072539.729373837 13887368.752369292, -2072649.5369949723 13887258.944748158, -2072799.5369949723 13887218.752369292, -2072949.5369949723 13887258.944748158, -2073059.3446161076 13887368.752369292, -2073099.5369949723 13887518.752369292, -2073059.3446161076 13887668.752369292, -2072949.5369949723 13887778.559990427, -2072799.5369949723 13887818.752369292, -2072649.5369949723 13887778.559990427, -2072539.729373837 13887668.752369292, -2072499.5369949723 13887518.752369292))",57,5
"POLYGON ((-2072335.8646842807 13888751.831130205, -2072376.0570631453 13888601.831130205, -2072485.8646842807 13888492.02350907, -2072635.8646842807 13888451.831130205, -2072785.8646842807 13888492.02350907, -2072895.672305416 13888601.831130205, -2072935.8646842807 13888751.831130205, -2072895.672305416 13888901.831130205, -2072785.8646842807 13889011.63875134, -2072635.8646842807 13889051.831130205, -2072485.8646842807 13889011.63875134, -2072376.0570631453 13888901.831130205, -2072335.8646842807 13888751.831130205))",91,5
"POLYGON ((-2072611.21120802 13887873.10634496, -2072651.4035868847 13887723.10634496, -2072761.21120802 13887613.298723826, -2072911.21120802 13887573.10634496, -2073061.21120802 13887613.298723826, -2073171.0188291555 13887723.10634496, -2073211.21120802 13887873.10634496, -2073171.0188291555 13888023.10634496, -2073061.21120802 13888132.913966095, -2072911.21120802 13888173.10634496, -2072761.21120802 13888132.913966095, -2072651.4035868847 13888023.10634496, -2072611.21120802 13887873.10634496))",70,5
"POLYGON ((-2072808.3094433153 13887930.707195967, -2072848.5018221799 13887780.707195967, -2072958.3094433153 13887670.899574833, -2073108.3094433153 13887630.707195967, -2073258.3094433153 13887670.899574833, -2073368.1170644506 13887780.707195967, -2073408.3094433153 13887930.707195967, -2073368.1170644506 13888080.707195967, -2073258.3094433153 13888190.514817102, -2073108.3094433153 13888230.707195967, -2072958.3094433153 13888190.514817102, -2072848.5018221799 13888080.707195967, -2072808.3094433153 13887930.707195967))",73,5
"POLYGON ((-2072687.873095663 13888009.19012524, -2072728.0654745277 13887859.19012524, -2072837.873095663 13887749.382504106, -2072987.873095663 13887709.19012524, -2073137.873095663 13887749.382504106, -2073247.6807167984 13887859.19012524, -2073287.873095663 13888009.19012524, -2073247.6807167984 13888159.19012524, -2073137.873095663 13888268.997746374, -2072987.873095663 13888309.19012524, -2072837.873095663 13888268.997746374, -2072728.0654745277 13888159.19012524, -2072687.873095663 13888009.19012524))",74,5
"POLYGON ((-2072839.5259690543 13887739.960153148, -2072879.718347919 13887589.960153148, -2072989.5259690543 13887480.152532013, -2073139.5259690543 13887439.960153148, -2073289.5259690543 13887480.152532013, -2073399.3335901897 13887589.960153148, -2073439.5259690543 13887739.960153148, -2073399.3335901897 13887889.960153148, -2073289.5259690543 13887999.767774282, -2073139.5259690543 13888039.960153148, -2072989.5259690543 13887999.767774282, -2072879.718347919 13887889.960153148, -2072839.5259690543 13887739.960153148))",165,5
"POLYGON ((-2072105.8139107353 13888825.115261132, -2072146.0062896 13888675.115261132, -2072255.8139107353 13888565.307639997, -2072405.8139107353 13888525.115261132, -2072555.8139107353 13888565.307639997, -2072665.6215318707 13888675.115261132, -2072705.8139107353 13888825.115261132, -2072665.6215318707 13888975.115261132, -2072555.8139107353 13889084.922882266, -2072405.8139107353 13889125.115261132, -2072255.8139107353 13889084.922882266, -2072146.0062896 13888975.115261132, -2072105.8139107353 13888825.115261132))",88,5
"POLYGON ((-2072413.8953598752 13888837.814045992, -2072454.0877387398 13888687.814045992, -2072563.8953598752 13888578.006424857, -2072713.8953598752 13888537.814045992, -2072863.8953598752 13888578.006424857, -2072973.7029810105 13888687.814045992, -2073013.8953598752 13888837.814045992, -2072973.7029810105 13888987.814045992, -2072863.8953598752 13889097.621667126, -2072713.8953598752 13889137.814045992, -2072563.8953598752 13889097.621667126, -2072454.0877387398 13888987.814045992, -2072413.8953598752 13888837.814045992))",92,5
"POLYGON ((-2072480.6581409897 13887553.816725362, -2072520.8505198543 13887403.816725362, -2072630.6581409897 13887294.009104228, -2072780.6581409897 13887253.816725362, -2072930.6581409897 13887294.009104228, -2073040.465762125 13887403.816725362, -2073080.6581409897 13887553.816725362, -2073040.465762125 13887703.816725362, -2072930.6581409897 13887813.624346497, -2072780.6581409897 13887853.816725362, -2072630.6581409897 13887813.624346497, -2072520.8505198543 13887703.816725362, -2072480.6581409897 13887553.816725362))",54,5
"POLYGON ((-2072882.2142764202 13887685.921828214, -2072922.4066552848 13887535.921828214, -2073032.2142764202 13887426.11420708, -2073182.2142764202 13887385.921828214, -2073332.2142764202 13887426.11420708, -2073442.0218975556 13887535.921828214, -2073482.2142764202 13887685.921828214, -2073442.0218975556 13887835.921828214, -2073332.2142764202 13887945.729449349, -2073182.2142764202 13887985.921828214, -2073032.2142764202 13887945.729449349, -2072922.4066552848 13887835.921828214, -2072882.2142764202 13887685.921828214))",150,5
"POLYGON ((-2073002.0905524613 13887575.74503835, -2073042.282931326 13887425.74503835, -2073152.0905524613 13887315.937417215, -2073302.0905524613 13887275.74503835, -2073452.0905524613 13887315.937417215, -2073561.8981735967 13887425.74503835, -2073602.0905524613 13887575.74503835, -2073561.8981735967 13887725.74503835, -2073452.0905524613 13887835.552659484, -2073302.0905524613 13887875.74503835, -2073152.0905524613 13887835.552659484, -2073042.282931326 13887725.74503835, -2073002.0905524613 13887575.74503835))",148,5
"POLYGON ((-2072350.822241731 13889076.47795309, -2072391.0146205956 13888926.47795309, -2072500.822241731 13888816.670331955, -2072650.822241731 13888776.47795309, -2072800.822241731 13888816.670331955, -2072910.6298628664 13888926.47795309, -2072950.822241731 13889076.47795309, -2072910.6298628664 13889226.47795309, -2072800.822241731 13889336.285574224, -2072650.822241731 13889376.47795309, -2072500.822241731 13889336.285574224, -2072391.0146205956 13889226.47795309, -2072350.822241731 13889076.47795309))",124,5
"POLYGON ((-2072473.9725144885 13888957.22388791, -2072514.1648933531 13888807.22388791, -2072623.9725144885 13888697.416266775, -2072773.9725144885 13888657.22388791, -2072923.9725144885 13888697.416266775, -2073033.7801356239 13888807.22388791, -2073073.9725144885 13888957.22388791, -2073033.7801356239 13889107.22388791, -2072923.9725144885 13889217.031509044, -2072773.9725144885 13889257.22388791, -2072623.9725144885 13889217.031509044, -2072514.1648933531 13889107.22388791, -2072473.9725144885 13888957.22388791))",128,5
"POLYGON ((-2073010.4944752587 13887561.421060404, -2073050.6868541234 13887411.421060404, -2073160.4944752587 13887301.61343927, -2073310.4944752587 13887261.421060404, -2073460.4944752587 13887301.61343927, -2073570.3020963941 13887411.421060404, -2073610.4944752587 13887561.421060404, -2073570.3020963941 13887711.421060404, -2073460.4944752587 13887821.228681538, -2073310.4944752587 13887861.421060404, -2073160.4944752587 13887821.228681538, -2073050.6868541234 13887711.421060404, -2073010.4944752587 13887561.421060404))",145,5
"POLYGON ((-2072149.4882988797 13889103.270006709, -2072189.6806777443 13888953.270006709, -2072299.4882988797 13888843.462385574, -2072449.4882988797 13888803.270006709, -2072599.4882988797 13888843.462385574, -2072709.295920015 13888953.270006709, -2072749.4882988797 13889103.270006709, -2072709.295920015 13889253.270006709, -2072599.4882988797 13889363.077627843, -2072449.4882988797 13889403.270006709, -2072299.4882988797 13889363.077627843, -2072189.6806777443 13889253.270006709, -2072149.4882988797 13889103.270006709))",111,5
"POLYGON ((-2072801.1996175563 13887795.082480846, -2072841.391996421 13887645.082480846, -2072951.1996175563 13887535.274859712, -2073101.1996175563 13887495.082480846, -2073251.1996175563 13887535.274859712, -2073361.0072386917 13887645.082480846, -2073401.1996175563 13887795.082480846, -2073361.0072386917 13887945.082480846, -2073251.1996175563 13888054.89010198, -2073101.1996175563 13888095.082480846, -2072951.1996175563 13888054.89010198, -2072841.391996421 13887945.082480846, -2072801.1996175563 13887795.082480846))",69,5
"POLYGON ((-2072500.778709816 13887691.118192071, -2072540.9710886807 13887541.118192071, -2072650.778709816 13887431.310570937, -2072800.778709816 13887391.118192071, -2072950.778709816 13887431.310570937, -2073060.5863309514 13887541.118192071, -2073100.778709816 13887691.118192071, -2073060.5863309514 13887841.118192071, -2072950.778709816 13887950.925813206, -2072800.778709816 13887991.118192071, -2072650.778709816 13887950.925813206, -2072540.9710886807 13887841.118192071, -2072500.778709816 13887691.118192071))",22,5
"POLYGON ((-2072397.002656808 13889096.845742403, -2072437.1950356725 13888946.845742403, -2072547.002656808 13888837.038121268, -2072697.002656808 13888796.845742403, -2072847.002656808 13888837.038121268, -2072956.8102779433 13888946.845742403, -2072997.002656808 13889096.845742403, -2072956.8102779433 13889246.845742403, -2072847.002656808 13889356.653363537, -2072697.002656808 13889396.845742403, -2072547.002656808 13889356.653363537, -2072437.1950356725 13889246.845742403, -2072397.002656808 13889096.845742403))",206,5
"POLYGON ((-2072496.9830025076 13887644.635158233, -2072537.1753813722 13887494.635158233, -2072646.9830025076 13887384.827537099, -2072796.9830025076 13887344.635158233, -2072946.9830025076 13887384.827537099, -2073056.790623643 13887494.635158233, -2073096.9830025076 13887644.635158233, -2073056.790623643 13887794.635158233, -2072946.9830025076 13887904.442779368, -2072796.9830025076 13887944.635158233, -2072646.9830025076 13887904.442779368, -2072537.1753813722 13887794.635158233, -2072496.9830025076 13887644.635158233))",170,5
"POLYGON ((-2072840.9218648868 13887506.134530101, -2072881.1142437514 13887356.134530101, -2072990.9218648868 13887246.326908967, -2073140.9218648868 13887206.134530101, -2073290.9218648868 13887246.326908967, -2073400.7294860221 13887356.134530101, -2073440.9218648868 13887506.134530101, -2073400.7294860221 13887656.134530101, -2073290.9218648868 13887765.942151235, -2073140.9218648868 13887806.134530101, -2072990.9218648868 13887765.942151235, -2072881.1142437514 13887656.134530101, -2072840.9218648868 13887506.134530101))",10,5
"POLYGON ((-2072890.7957937655 13887392.39887447, -2072930.98817263 13887242.39887447, -2073040.7957937655 13887132.591253335, -2073190.7957937655 13887092.39887447, -2073340.7957937655 13887132.591253335, -2073450.6034149008 13887242.39887447, -2073490.7957937655 13887392.39887447, -2073450.6034149008 13887542.39887447, -2073340.7957937655 13887652.206495604, -2073190.7957937655 13887692.39887447, -2073040.7957937655 13887652.206495604, -2072930.98817263 13887542.39887447, -2072890.7957937655 13887392.39887447))",171,5
"POLYGON ((-2072454.3485742281 13887687.516947526, -2072494.5409530927 13887537.516947526, -2072604.3485742281 13887427.709326392, -2072754.3485742281 13887387.516947526, -2072904.3485742281 13887427.709326392, -2073014.1561953635 13887537.516947526, -2073054.3485742281 13887687.516947526, -2073014.1561953635 13887837.516947526, -2072904.3485742281 13887947.32456866, -2072754.3485742281 13887987.516947526, -2072604.3485742281 13887947.32456866, -2072494.5409530927 13887837.516947526, -2072454.3485742281 13887687.516947526))",23,5
"POLYGON ((-2072613.7768473274 13887371.23356505, -2072653.969226192 13887221.23356505, -2072763.7768473274 13887111.425943915, -2072913.7768473274 13887071.23356505, -2073063.7768473274 13887111.425943915, -2073173.5844684627 13887221.23356505, -2073213.7768473274 13887371.23356505, -2073173.5844684627 13887521.23356505, -2073063.7768473274 13887631.041186184, -2072913.7768473274 13887671.23356505, -2072763.7768473274 13887631.041186184, -2072653.969226192 13887521.23356505, -2072613.7768473274 13887371.23356505))",7,5
