geometry,id,count
"POLYGON ((-2074834.5644768542 13888368.65481909, -2074874.7568557188 13888218.65481909, -2074984.5644768542 13888108.847197955, -2075134.5644768542 13888068.65481909, -2075284.5644768542 13888108.847197955, -2075394.3720979895 13888218.65481909, -2075434.5644768542 13888368.65481909, -2075394.3720979895 13888518.65481909, -2075284.5644768542 13888628.462440224, -2075134.5644768542 13888668.65481909, -2074984.5644768542 13888628.462440224, -2074874.7568557188 13888518.65481909, -2074834.5644768542 13888368.65481909))",2005,11
"POLYGON ((-2072423.7103334586 13887175.689663725, -2072463.9027123232 13887025.689663725, -2072573.7103334586 13886915.88204259, -2072723.7103334586 13886875.689663725, -2072873.7103334586 13886915.88204259, -2072983.517954594 13887025.689663725, -2073023.7103334586 13887175.689663725, -2072983.517954594 13887325.689663725, -2072873.7103334586 13887435.49728486, -2072723.7103334586 13887475.689663725, -2072573.7103334586 13887435.49728486, -2072463.9027123232 13887325.689663725, -2072423.7103334586 13887175.689663725))",1480,11
"POLYGON ((-2071939.6816287306 13885512.431826426, -2071979.8740075952 13885362.431826426, -2072089.6816287306 13885252.624205291, -2072239.6816287306 13885212.431826426, -2072389.6816287306 13885252.624205291, -2072499.489249866 13885362.431826426, -2072539.6816287306 13885512.431826426, -2072499.489249866 13885662.431826426, -2072389.6816287306 13885772.23944756, -2072239.6816287306 13885812.431826426, -2072089.6816287306 13885772.23944756, -2071979.8740075952 13885662.431826426, -2071939.6816287306 13885512.431826426))",935,11
"POLYGON ((-2074632.9730900284 13888199.767279165, -2074673.165468893 13888049.767279165, -2074782.9730900284 13887939.95965803, -2074932.9730900284 13887899.767279165, -2075082.9730900284 13887939.95965803, -2075192.7807111638 13888049.767279165, -2075232.9730900284 13888199.767279165, -2075192.7807111638 13888349.767279165, -2075082.9730900284 13888459.5749003, -2074932.9730900284 13888499.767279165, -2074782.9730900284 13888459.5749003, -2074673.165468893 13888349.767279165, -2074632.9730900284 13888199.767279165))",662,11
"POLYGON ((-2072585.2837891611 13887127.281297095, -2072625.4761680258 13886977.281297095, -2072735.2837891611 13886867.47367596, -2072885.2837891611 13886827.281297095, -2073035.2837891611 13886867.47367596, -2073145.0914102965 13886977.281297095, -2073185.2837891611 13887127.281297095, -2073145.0914102965 13887277.281297095, -2073035.2837891611 13887387.08891823, -2072885.2837891611 13887427.281297095, -2072735.2837891611 13887387.08891823, -2072625.4761680258 13887277.281297095, -2072585.2837891611 13887127.281297095))",1479,11
"POLYGON ((-2071937.0751172488 13885351.152684974, -2071977.2674961134 13885201.152684974, -2072087.0751172488 13885091.34506384, -2072237.0751172488 13885051.152684974, -2072387.0751172488 13885091.34506384, -2072496.8827383842 13885201.152684974, -2072537.0751172488 13885351.152684974, -2072496.8827383842 13885501.152684974, -2072387.0751172488 13885610.960306108, -2072237.0751172488 13885651.152684974, -2072087.0751172488 13885610.960306108, -2071977.2674961134 13885501.152684974, -2071937.0751172488 13885351.152684974))",932,11
"POLYGON ((-2074660.2214404822 13888232.711488338, -2074700.4138193468 13888082.711488338, -2074810.2214404822 13887972.903867204, -2074960.2214404822 13887932.711488338, -2075110.2214404822 13887972.903867204, -2075220.0290616176 13888082.711488338, -2075260.2214404822 13888232.711488338, -2075220.0290616176 13888382.711488338, -2075110.2214404822 13888492.519109473, -2074960.2214404822 13888532.711488338, -2074810.2214404822 13888492.519109473, -2074700.4138193468 13888382.711488338, -2074660.2214404822 13888232.711488338))",661,11
"POLYGON ((-2072572.9715806937 13886934.541209254, -2072613.1639595584 13886784.541209254, -2072722.9715806937 13886674.73358812, -2072872.9715806937 13886634.541209254, -2073022.9715806937 13886674.73358812, -2073132.779201829 13886784.541209254, -2073172.9715806937 13886934.541209254, -2073132.779201829 13887084.541209254, -2073022.9715806937 13887194.348830389, -2072872.9715806937 13887234.541209254, -2072722.9715806937 13887194.348830389, -2072613.1639595584 13887084.541209254, -2072572.9715806937 13886934.541209254))",1474,11
"POLYGON ((-2073509.806209639 13887005.375614347, -2073549.9985885036 13886855.375614347, -2073659.806209639 13886745.567993212, -2073809.806209639 13886705.375614347, -2073959.806209639 13886745.567993212, -2074069.6138307743 13886855.375614347, -2074109.806209639 13887005.375614347, -2074069.6138307743 13887155.375614347, -2073959.806209639 13887265.183235481, -2073809.806209639 13887305.375614347, -2073659.806209639 13887265.183235481, -2073549.9985885036 13887155.375614347, -2073509.806209639 13887005.375614347))",968,11
"POLYGON ((-2075345.744016429 13888550.2969938, -2075385.9363952936 13888400.2969938, -2075495.744016429 13888290.489372665, -2075645.744016429 13888250.2969938, -2075795.744016429 13888290.489372665, -2075905.5516375643 13888400.2969938, -2075945.744016429 13888550.2969938, -2075905.5516375643 13888700.2969938, -2075795.744016429 13888810.104614934, -2075645.744016429 13888850.2969938, -2075495.744016429 13888810.104614934, -2075385.9363952936 13888700.2969938, -2075345.744016429 13888550.2969938))",1982,11
"POLYGON ((-2074728.2028343359 13888262.423971688, -2074768.3952132005 13888112.423971688, -2074878.2028343359 13888002.616350554, -2075028.2028343359 13887962.423971688, -2075178.2028343359 13888002.616350554, -2075288.0104554712 13888112.423971688, -2075328.2028343359 13888262.423971688, -2075288.0104554712 13888412.423971688, -2075178.2028343359 13888522.231592823, -2075028.2028343359 13888562.423971688, -2074878.2028343359 13888522.231592823, -2074768.3952132005 13888412.423971688, -2074728.2028343359 13888262.423971688))",658,11
"POLYGON ((-2072661.67441898 13887051.261382554, -2072701.8667978446 13886901.261382554, -2072811.67441898 13886791.45376142, -2072961.67441898 13886751.261382554, -2073111.67441898 13886791.45376142, -2073221.4820401154 13886901.261382554, -2073261.67441898 13887051.261382554, -2073221.4820401154 13887201.261382554, -2073111.67441898 13887311.069003688, -2072961.67441898 13887351.261382554, -2072811.67441898 13887311.069003688, -2072701.8667978446 13887201.261382554, -2072661.67441898 13887051.261382554))",1078,11
"POLYGON ((-2072596.22275456 13887419.862326568, -2072636.4151334246 13887269.862326568, -2072746.22275456 13887160.054705434, -2072896.22275456 13887119.862326568, -2073046.22275456 13887160.054705434, -2073156.0303756953 13887269.862326568, -2073196.22275456 13887419.862326568, -2073156.0303756953 13887569.862326568, -2073046.22275456 13887679.669947702, -2072896.22275456 13887719.862326568, -2072746.22275456 13887679.669947702, -2072636.4151334246 13887569.862326568, -2072596.22275456 13887419.862326568))",204,11
"POLYGON ((-2072833.6869122025 13887313.744956966, -2072873.8792910671 13887163.744956966, -2072983.6869122025 13887053.937335832, -2073133.6869122025 13887013.744956966, -2073283.6869122025 13887053.937335832, -2073393.494533338 13887163.744956966, -2073433.6869122025 13887313.744956966, -2073393.494533338 13887463.744956966, -2073283.6869122025 13887573.552578101, -2073133.6869122025 13887613.744956966, -2072983.6869122025 13887573.552578101, -2072873.8792910671 13887463.744956966, -2072833.6869122025 13887313.744956966))",196,11
"POLYGON ((-2072715.2156328564 13887362.647195531, -2072755.408011721 13887212.647195531, -2072865.2156328564 13887102.839574397, -2073015.2156328564 13887062.647195531, -2073165.2156328564 13887102.839574397, -2073275.0232539917 13887212.647195531, -2073315.2156328564 13887362.647195531, -2073275.0232539917 13887512.647195531, -2073165.2156328564 13887622.454816666, -2073015.2156328564 13887662.647195531, -2072865.2156328564 13887622.454816666, -2072755.408011721 13887512.647195531, -2072715.2156328564 13887362.647195531))",200,11
"POLYGON ((-2073584.4686215797 13886970.194178805, -2073624.6610004443 13886820.194178805, -2073734.4686215797 13886710.38655767, -2073884.4686215797 13886670.194178805, -2074034.4686215797 13886710.38655767, -2074144.276242715 13886820.194178805, -2074184.4686215797 13886970.194178805, -2074144.276242715 13887120.194178805, -2074034.4686215797 13887230.00179994, -2073884.4686215797 13887270.194178805, -2073734.4686215797 13887230.00179994, -2073624.6610004443 13887120.194178805, -2073584.4686215797 13886970.194178805))",1154,10
"POLYGON ((-2073503.7903001658 13887025.806413747, -2073543.9826790304 13886875.806413747, -2073653.7903001658 13886765.998792613, -2073803.7903001658 13886725.806413747, -2073953.7903001658 13886765.998792613, -2074063.5979213011 13886875.806413747, -2074103.7903001658 13887025.806413747, -2074063.5979213011 13887175.806413747, -2073953.7903001658 13887285.614034882, -2073803.7903001658 13887325.806413747, -2073653.7903001658 13887285.614034882, -2073543.9826790304 13887175.806413747, -2073503.7903001658 13887025.806413747))",970,10
"POLYGON ((-2073548.2258225572 13886972.870663304, -2073588.4182014219 13886822.870663304, -2073698.2258225572 13886713.06304217, -2073848.2258225572 13886672.870663304, -2073998.2258225572 13886713.06304217, -2074108.0334436926 13886822.870663304, -2074148.2258225572 13886972.870663304, -2074108.0334436926 13887122.870663304, -2073998.2258225572 13887232.678284438, -2073848.2258225572 13887272.870663304, -2073698.2258225572 13887232.678284438, -2073588.4182014219 13887122.870663304, -2073548.2258225572 13886972.870663304))",969,10
"POLYGON ((-2075132.3111893826 13888258.120365236, -2075172.5035682472 13888108.120365236, -2075282.3111893826 13887998.312744102, -2075432.3111893826 13887958.120365236, -2075582.3111893826 13887998.312744102, -2075692.118810518 13888108.120365236, -2075732.3111893826 13888258.120365236, -2075692.118810518 13888408.120365236, -2075582.3111893826 13888517.92798637, -2075432.3111893826 13888558.120365236, -2075282.3111893826 13888517.92798637, -2075172.5035682472 13888408.120365236, -2075132.3111893826 13888258.120365236))",869,10
"POLYGON ((-2075146.2644170364 13888363.282887707, -2075186.456795901 13888213.282887707, -2075296.2644170364 13888103.475266572, -2075446.2644170364 13888063.282887707, -2075596.2644170364 13888103.475266572, -2075706.0720381718 13888213.282887707, -2075746.2644170364 13888363.282887707, -2075706.0720381718 13888513.282887707, -2075596.2644170364 13888623.090508841, -2075446.2644170364 13888663.282887707, -2075296.2644170364 13888623.090508841, -2075186.456795901 13888513.282887707, -2075146.2644170364 13888363.282887707))",858,10
"POLYGON ((-2075123.2444904717 13888268.226293348, -2075163.4368693363 13888118.226293348, -2075273.2444904717 13888008.418672213, -2075423.2444904717 13887968.226293348, -2075573.2444904717 13888008.418672213, -2075683.052111607 13888118.226293348, -2075723.2444904717 13888268.226293348, -2075683.052111607 13888418.226293348, -2075573.2444904717 13888528.033914482, -2075423.2444904717 13888568.226293348, -2075273.2444904717 13888528.033914482, -2075163.4368693363 13888418.226293348, -2075123.2444904717 13888268.226293348))",868,10
"POLYGON ((-2073226.2006393464 13886733.058188695, -2073266.393018211 13886583.058188695, -2073376.2006393464 13886473.250567561, -2073526.2006393464 13886433.058188695, -2073676.2006393464 13886473.250567561, -2073786.0082604818 13886583.058188695, -2073826.2006393464 13886733.058188695, -2073786.0082604818 13886883.058188695, -2073676.2006393464 13886992.86580983, -2073526.2006393464 13887033.058188695, -2073376.2006393464 13886992.86580983, -2073266.393018211 13886883.058188695, -2073226.2006393464 13886733.058188695))",961,10
"POLYGON ((-2075118.4924732847 13888295.914676303, -2075158.6848521493 13888145.914676303, -2075268.4924732847 13888036.107055169, -2075418.4924732847 13887995.914676303, -2075568.4924732847 13888036.107055169, -2075678.30009442 13888145.914676303, -2075718.4924732847 13888295.914676303, -2075678.30009442 13888445.914676303, -2075568.4924732847 13888555.722297437, -2075418.4924732847 13888595.914676303, -2075268.4924732847 13888555.722297437, -2075158.6848521493 13888445.914676303, -2075118.4924732847 13888295.914676303))",864,10
"POLYGON ((-2075113.7470693311 13888262.884618076, -2075153.9394481957 13888112.884618076, -2075263.7470693311 13888003.076996941, -2075413.7470693311 13887962.884618076, -2075563.7470693311 13888003.076996941, -2075673.5546904665 13888112.884618076, -2075713.7470693311 13888262.884618076, -2075673.5546904665 13888412.884618076, -2075563.7470693311 13888522.69223921, -2075413.7470693311 13888562.884618076, -2075263.7470693311 13888522.69223921, -2075153.9394481957 13888412.884618076, -2075113.7470693311 13888262.884618076))",872,10
"POLYGON ((-2071436.9194950275 13885392.256807746, -2071477.1118738921 13885242.256807746, -2071586.9194950275 13885132.449186612, -2071736.9194950275 13885092.256807746, -2071886.9194950275 13885132.449186612, -2071996.727116163 13885242.256807746, -2072036.9194950275 13885392.256807746, -2071996.727116163 13885542.256807746, -2071886.9194950275 13885652.06442888, -2071736.9194950275 13885692.256807746, -2071586.9194950275 13885652.06442888, -2071477.1118738921 13885542.256807746, -2071436.9194950275 13885392.256807746))",942,10
"POLYGON ((-2073405.5513943273 13886953.094933523, -2073445.743773192 13886803.094933523, -2073555.5513943273 13886693.287312388, -2073705.5513943273 13886653.094933523, -2073855.5513943273 13886693.287312388, -2073965.3590154627 13886803.094933523, -2074005.5513943273 13886953.094933523, -2073965.3590154627 13887103.094933523, -2073855.5513943273 13887212.902554657, -2073705.5513943273 13887253.094933523, -2073555.5513943273 13887212.902554657, -2073445.743773192 13887103.094933523, -2073405.5513943273 13886953.094933523))",1111,10
"POLYGON ((-2071602.7401805494 13885193.280366432, -2071642.932559414 13885043.280366432, -2071752.7401805494 13884933.472745297, -2071902.7401805494 13884893.280366432, -2072052.7401805494 13884933.472745297, -2072162.5478016848 13885043.280366432, -2072202.7401805494 13885193.280366432, -2072162.5478016848 13885343.280366432, -2072052.7401805494 13885453.087987566, -2071902.7401805494 13885493.280366432, -2071752.7401805494 13885453.087987566, -2071642.932559414 13885343.280366432, -2071602.7401805494 13885193.280366432))",941,10
"POLYGON ((-2071512.849058987 13885480.104414789, -2071553.0414378517 13885330.104414789, -2071662.849058987 13885220.296793655, -2071812.849058987 13885180.104414789, -2071962.849058987 13885220.296793655, -2072072.6566801225 13885330.104414789, -2072112.849058987 13885480.104414789, -2072072.6566801225 13885630.104414789, -2071962.849058987 13885739.912035923, -2071812.849058987 13885780.104414789, -2071662.849058987 13885739.912035923, -2071553.0414378517 13885630.104414789, -2071512.849058987 13885480.104414789))",940,10
"POLYGON ((-2073389.823568441 13886968.69826468, -2073430.0159473056 13886818.69826468, -2073539.823568441 13886708.890643546, -2073689.823568441 13886668.69826468, -2073839.823568441 13886708.890643546, -2073949.6311895764 13886818.69826468, -2073989.823568441 13886968.69826468, -2073949.6311895764 13887118.69826468, -2073839.823568441 13887228.505885815, -2073689.823568441 13887268.69826468, -2073539.823568441 13887228.505885815, -2073430.0159473056 13887118.69826468, -2073389.823568441 13886968.69826468))",1110,10
"POLYGON ((-2074683.680764897 13887890.839828894, -2074723.8731437617 13887740.839828894, -2074833.680764897 13887631.03220776, -2074983.680764897 13887590.839828894, -2075133.680764897 13887631.03220776, -2075243.4883860324 13887740.839828894, -2075283.680764897 13887890.839828894, -2075243.4883860324 13888040.839828894, -2075133.680764897 13888150.647450028, -2074983.680764897 13888190.839828894, -2074833.680764897 13888150.647450028, -2074723.8731437617 13888040.839828894, -2074683.680764897 13887890.839828894))",2127,10
"POLYGON ((-2075347.7288969941 13888535.319673518, -2075387.9212758588 13888385.319673518, -2075497.7288969941 13888275.512052383, -2075647.7288969941 13888235.319673518, -2075797.7288969941 13888275.512052383, -2075907.5365181295 13888385.319673518, -2075947.7288969941 13888535.319673518, -2075907.5365181295 13888685.319673518, -2075797.7288969941 13888795.127294652, -2075647.7288969941 13888835.319673518, -2075497.7288969941 13888795.127294652, -2075387.9212758588 13888685.319673518, -2075347.7288969941 13888535.319673518))",851,10
"POLYGON ((-2075118.9120239145 13888008.237168752, -2075159.1044027791 13887858.237168752, -2075268.9120239145 13887748.429547617, -2075418.9120239145 13887708.237168752, -2075568.9120239145 13887748.429547617, -2075678.71964505 13887858.237168752, -2075718.9120239145 13888008.237168752, -2075678.71964505 13888158.237168752, -2075568.9120239145 13888268.044789886, -2075418.9120239145 13888308.237168752, -2075268.9120239145 13888268.044789886, -2075159.1044027791 13888158.237168752, -2075118.9120239145 13888008.237168752))",1754,10
"POLYGON ((-2074860.3934466739 13888384.147432126, -2074900.5858255385 13888234.147432126, -2075010.3934466739 13888124.339810992, -2075160.3934466739 13888084.147432126, -2075310.3934466739 13888124.339810992, -2075420.2010678092 13888234.147432126, -2075460.3934466739 13888384.147432126, -2075420.2010678092 13888534.147432126, -2075310.3934466739 13888643.95505326, -2075160.3934466739 13888684.147432126, -2075010.3934466739 13888643.95505326, -2074900.5858255385 13888534.147432126, -2074860.3934466739 13888384.147432126))",1716,10
"POLYGON ((-2075118.9147799017 13888073.111782223, -2075159.1071587664 13887923.111782223, -2075268.9147799017 13887813.304161089, -2075418.9147799017 13887773.111782223, -2075568.9147799017 13887813.304161089, -2075678.722401037 13887923.111782223, -2075718.9147799017 13888073.111782223, -2075678.722401037 13888223.111782223, -2075568.9147799017 13888332.919403357, -2075418.9147799017 13888373.111782223, -2075268.9147799017 13888332.919403357, -2075159.1071587664 13888223.111782223, -2075118.9147799017 13888073.111782223))",1756,10
"POLYGON ((-2074885.8657892304 13888384.766499277, -2074926.058168095 13888234.766499277, -2075035.8657892304 13888124.958878143, -2075185.8657892304 13888084.766499277, -2075335.8657892304 13888124.958878143, -2075445.6734103658 13888234.766499277, -2075485.8657892304 13888384.766499277, -2075445.6734103658 13888534.766499277, -2075335.8657892304 13888644.574120412, -2075185.8657892304 13888684.766499277, -2075035.8657892304 13888644.574120412, -2074926.058168095 13888534.766499277, -2074885.8657892304 13888384.766499277))",1715,10
"POLYGON ((-2074731.5259475838 13887850.811733864, -2074771.7183264485 13887700.811733864, -2074881.5259475838 13887591.00411273, -2075031.5259475838 13887550.811733864, -2075181.5259475838 13887591.00411273, -2075291.3335687192 13887700.811733864, -2075331.5259475838 13887850.811733864, -2075291.3335687192 13888000.811733864, -2075181.5259475838 13888110.619354999, -2075031.5259475838 13888150.811733864, -2074881.5259475838 13888110.619354999, -2074771.7183264485 13888000.811733864, -2074731.5259475838 13887850.811733864))",2132,10
"POLYGON ((-2074972.9153273017 13887810.71961038, -2075013.1077061663 13887660.71961038, -2075122.9153273017 13887550.911989246, -2075272.9153273017 13887510.71961038, -2075422.9153273017 13887550.911989246, -2075532.722948437 13887660.71961038, -2075572.9153273017 13887810.71961038, -2075532.722948437 13887960.71961038, -2075422.9153273017 13888070.527231514, -2075272.9153273017 13888110.71961038, -2075122.9153273017 13888070.527231514, -2075013.1077061663 13887960.71961038, -2074972.9153273017 13887810.71961038))",2134,10
"POLYGON ((-2075027.0161282537 13888195.405944122, -2075067.2085071183 13888045.405944122, -2075177.0161282537 13887935.598322988, -2075327.0161282537 13887895.405944122, -2075477.0161282537 13887935.598322988, -2075586.823749389 13888045.405944122, -2075627.0161282537 13888195.405944122, -2075586.823749389 13888345.405944122, -2075477.0161282537 13888455.213565256, -2075327.0161282537 13888495.405944122, -2075177.0161282537 13888455.213565256, -2075067.2085071183 13888345.405944122, -2075027.0161282537 13888195.405944122))",1759,10
"POLYGON ((-2071956.1193338158 13885422.698192526, -2071996.3117126804 13885272.698192526, -2072106.1193338158 13885162.890571391, -2072256.1193338158 13885122.698192526, -2072406.1193338158 13885162.890571391, -2072515.9269549511 13885272.698192526, -2072556.1193338158 13885422.698192526, -2072515.9269549511 13885572.698192526, -2072406.1193338158 13885682.50581366, -2072256.1193338158 13885722.698192526, -2072106.1193338158 13885682.50581366, -2071996.3117126804 13885572.698192526, -2071956.1193338158 13885422.698192526))",933,10
"POLYGON ((-2075145.2535714966 13888238.289197786, -2075185.4459503612 13888088.289197786, -2075295.2535714966 13887978.481576651, -2075445.2535714966 13887938.289197786, -2075595.2535714966 13887978.481576651, -2075705.061192632 13888088.289197786, -2075745.2535714966 13888238.289197786, -2075705.061192632 13888388.289197786, -2075595.2535714966 13888498.09681892, -2075445.2535714966 13888538.289197786, -2075295.2535714966 13888498.09681892, -2075185.4459503612 13888388.289197786, -2075145.2535714966 13888238.289197786))",2120,10
"POLYGON ((-2074576.8010595895 13888090.785522835, -2074616.993438454 13887940.785522835, -2074726.8010595895 13887830.9779017, -2074876.8010595895 13887790.785522835, -2075026.8010595895 13887830.9779017, -2075136.6086807249 13887940.785522835, -2075176.8010595895 13888090.785522835, -2075136.6086807249 13888240.785522835, -2075026.8010595895 13888350.59314397, -2074876.8010595895 13888390.785522835, -2074726.8010595895 13888350.59314397, -2074616.993438454 13888240.785522835, -2074576.8010595895 13888090.785522835))",2111,10
"POLYGON ((-2073147.5903768141 13886952.096886734, -2073187.7827556788 13886802.096886734, -2073297.5903768141 13886692.2892656, -2073447.5903768141 13886652.096886734, -2073597.5903768141 13886692.2892656, -2073707.3979979495 13886802.096886734, -2073747.5903768141 13886952.096886734, -2073707.3979979495 13887102.096886734, -2073597.5903768141 13887211.904507868, -2073447.5903768141 13887252.096886734, -2073297.5903768141 13887211.904507868, -2073187.7827556788 13887102.096886734, -2073147.5903768141 13886952.096886734))",376,10
"POLYGON ((-2073167.5709734198 13886951.93513602, -2073207.7633522844 13886801.93513602, -2073317.5709734198 13886692.127514886, -2073467.5709734198 13886651.93513602, -2073617.5709734198 13886692.127514886, -2073727.3785945552 13886801.93513602, -2073767.5709734198 13886951.93513602, -2073727.3785945552 13887101.93513602, -2073617.5709734198 13887211.742757155, -2073467.5709734198 13887251.93513602, -2073317.5709734198 13887211.742757155, -2073207.7633522844 13887101.93513602, -2073167.5709734198 13886951.93513602))",375,10
"POLYGON ((-2073442.439270267 13886982.030944556, -2073482.6316491317 13886832.030944556, -2073592.439270267 13886722.223323422, -2073742.439270267 13886682.030944556, -2073892.439270267 13886722.223323422, -2074002.2468914024 13886832.030944556, -2074042.439270267 13886982.030944556, -2074002.2468914024 13887132.030944556, -2073892.439270267 13887241.83856569, -2073742.439270267 13887282.030944556, -2073592.439270267 13887241.83856569, -2073482.6316491317 13887132.030944556, -2073442.439270267 13886982.030944556))",1113,10
"POLYGON ((-2075124.445196307 13888206.088894429, -2075164.6375751717 13888056.088894429, -2075274.445196307 13887946.281273294, -2075424.445196307 13887906.088894429, -2075574.445196307 13887946.281273294, -2075684.2528174424 13888056.088894429, -2075724.445196307 13888206.088894429, -2075684.2528174424 13888356.088894429, -2075574.445196307 13888465.896515563, -2075424.445196307 13888506.088894429, -2075274.445196307 13888465.896515563, -2075164.6375751717 13888356.088894429, -2075124.445196307 13888206.088894429))",2041,10
"POLYGON ((-2075362.2413488277 13888521.558836164, -2075402.4337276923 13888371.558836164, -2075512.2413488277 13888261.75121503, -2075662.2413488277 13888221.558836164, -2075812.2413488277 13888261.75121503, -2075922.048969963 13888371.558836164, -2075962.2413488277 13888521.558836164, -2075922.048969963 13888671.558836164, -2075812.2413488277 13888781.366457298, -2075662.2413488277 13888821.558836164, -2075512.2413488277 13888781.366457298, -2075402.4337276923 13888671.558836164, -2075362.2413488277 13888521.558836164))",848,10
"POLYGON ((-2073617.149906465 13886936.896999756, -2073657.3422853297 13886786.896999756, -2073767.149906465 13886677.089378621, -2073917.149906465 13886636.896999756, -2074067.149906465 13886677.089378621, -2074176.9575276005 13886786.896999756, -2074217.149906465 13886936.896999756, -2074176.9575276005 13887086.896999756, -2074067.149906465 13887196.70462089, -2073917.149906465 13887236.896999756, -2073767.149906465 13887196.70462089, -2073657.3422853297 13887086.896999756, -2073617.149906465 13886936.896999756))",1384,10
"POLYGON ((-2075111.6777490398 13887972.272104176, -2075151.8701279045 13887822.272104176, -2075261.6777490398 13887712.464483041, -2075411.6777490398 13887672.272104176, -2075561.6777490398 13887712.464483041, -2075671.4853701752 13887822.272104176, -2075711.6777490398 13887972.272104176, -2075671.4853701752 13888122.272104176, -2075561.6777490398 13888232.07972531, -2075411.6777490398 13888272.272104176, -2075261.6777490398 13888232.07972531, -2075151.8701279045 13888122.272104176, -2075111.6777490398 13887972.272104176))",2077,10
"POLYGON ((-2073538.6651095406 13887019.576834453, -2073578.8574884052 13886869.576834453, -2073688.6651095406 13886759.769213319, -2073838.6651095406 13886719.576834453, -2073988.6651095406 13886759.769213319, -2074098.472730676 13886869.576834453, -2074138.6651095406 13887019.576834453, -2074098.472730676 13887169.576834453, -2073988.6651095406 13887279.384455588, -2073838.6651095406 13887319.576834453, -2073688.6651095406 13887279.384455588, -2073578.8574884052 13887169.576834453, -2073538.6651095406 13887019.576834453))",1607,10
"POLYGON ((-2072618.5601255468 13886925.850673199, -2072658.7525044114 13886775.850673199, -2072768.5601255468 13886666.043052064, -2072918.5601255468 13886625.850673199, -2073068.5601255468 13886666.043052064, -2073178.3677466821 13886775.850673199, -2073218.5601255468 13886925.850673199, -2073178.3677466821 13887075.850673199, -2073068.5601255468 13887185.658294333, -2072918.5601255468 13887225.850673199, -2072768.5601255468 13887185.658294333, -2072658.7525044114 13887075.850673199, -2072618.5601255468 13886925.850673199))",1475,10
"POLYGON ((-2072681.6199003307 13886996.5633809, -2072721.8122791953 13886846.5633809, -2072831.6199003307 13886736.755759766, -2072981.6199003307 13886696.5633809, -2073131.6199003307 13886736.755759766, -2073241.427521466 13886846.5633809, -2073281.6199003307 13886996.5633809, -2073241.427521466 13887146.5633809, -2073131.6199003307 13887256.371002035, -2072981.6199003307 13887296.5633809, -2072831.6199003307 13887256.371002035, -2072721.8122791953 13887146.5633809, -2072681.6199003307 13886996.5633809))",1477,10
"POLYGON ((-2072863.0215892377 13887248.721977554, -2072903.2139681024 13887098.721977554, -2073013.0215892377 13886988.91435642, -2073163.0215892377 13886948.721977554, -2073313.0215892377 13886988.91435642, -2073422.829210373 13887098.721977554, -2073463.0215892377 13887248.721977554, -2073422.829210373 13887398.721977554, -2073313.0215892377 13887508.529598689, -2073163.0215892377 13887548.721977554, -2073013.0215892377 13887508.529598689, -2072903.2139681024 13887398.721977554, -2072863.0215892377 13887248.721977554))",1583,10
"POLYGON ((-2072728.5096887962 13887416.666501543, -2072768.7020676609 13887266.666501543, -2072878.5096887962 13887156.858880408, -2073028.5096887962 13887116.666501543, -2073178.5096887962 13887156.858880408, -2073288.3173099316 13887266.666501543, -2073328.5096887962 13887416.666501543, -2073288.3173099316 13887566.666501543, -2073178.5096887962 13887676.474122677, -2073028.5096887962 13887716.666501543, -2072878.5096887962 13887676.474122677, -2072768.7020676609 13887566.666501543, -2072728.5096887962 13887416.666501543))",584,10
"POLYGON ((-2072747.472163789 13886872.807486476, -2072787.6645426536 13886722.807486476, -2072897.472163789 13886612.999865342, -2073047.472163789 13886572.807486476, -2073197.472163789 13886612.999865342, -2073307.2797849244 13886722.807486476, -2073347.472163789 13886872.807486476, -2073307.2797849244 13887022.807486476, -2073197.472163789 13887132.61510761, -2073047.472163789 13887172.807486476, -2072897.472163789 13887132.61510761, -2072787.6645426536 13887022.807486476, -2072747.472163789 13886872.807486476))",1577,10
"POLYGON ((-2075169.5596263295 13888309.199877495, -2075209.752005194 13888159.199877495, -2075319.5596263295 13888049.39225636, -2075469.5596263295 13888009.199877495, -2075619.5596263295 13888049.39225636, -2075729.3672474648 13888159.199877495, -2075769.5596263295 13888309.199877495, -2075729.3672474648 13888459.199877495, -2075619.5596263295 13888569.00749863, -2075469.5596263295 13888609.199877495, -2075319.5596263295 13888569.00749863, -2075209.752005194 13888459.199877495, -2075169.5596263295 13888309.199877495))",2057,10
"POLYGON ((-2073576.207213097 13886994.109351682, -2073616.3995919616 13886844.109351682, -2073726.207213097 13886734.301730547, -2073876.207213097 13886694.109351682, -2074026.207213097 13886734.301730547, -2074136.0148342324 13886844.109351682, -2074176.207213097 13886994.109351682, -2074136.0148342324 13887144.109351682, -2074026.207213097 13887253.916972816, -2073876.207213097 13887294.109351682, -2073726.207213097 13887253.916972816, -2073616.3995919616 13887144.109351682, -2073576.207213097 13886994.109351682))",1560,10
"POLYGON ((-2072813.101795259 13887067.29789614, -2072853.2941741236 13886917.29789614, -2072963.101795259 13886807.490275005, -2073113.101795259 13886767.29789614, -2073263.101795259 13886807.490275005, -2073372.9094163943 13886917.29789614, -2073413.101795259 13887067.29789614, -2073372.9094163943 13887217.29789614, -2073263.101795259 13887327.105517274, -2073113.101795259 13887367.29789614, -2072963.101795259 13887327.105517274, -2072853.2941741236 13887217.29789614, -2072813.101795259 13887067.29789614))",1009,10
