,name,listing_url,neighbourhood,latitude,longitude,price,room_type,review_scores_rating,entertainment,food,leisure,transportation,shop,tourism
1735,Bright Modern Condo with Sunset Views,https://www.airbnb.com/rooms/29187281,,49.28053,-123.0852,215.0,Entire home/apt,1.0,0.0,0.0,0.0,0.00011169565168827978,0.0,0.0
1736,180 1 bedroom in heart of West End,https://www.airbnb.com/rooms/29210356,"Vancouver, British Columbia, Canada",49.28701,-123.13661,84.0,Entire home/apt,,0.0,0.03622179433304691,0.0,0.0,0.0,0.0
1737,193 Coal Harbour View 2 bedroom,https://www.airbnb.com/rooms/29214094,"Vancouver, British Columbia, Canada",49.29046,-123.12644,137.0,Entire home/apt,1.0,0.0,0.007185088550061988,0.0,0.004166247807972836,0.0,0.0
1738,Luxury 1 bed Apt in Downtown w/ spectacular views,https://www.airbnb.com/rooms/29238817,,49.28124,-123.11812,250.0,Entire home/apt,0.9359999999999999,0.11180124223602485,0.8782204061323349,0.3274336283185841,0.3680483418780507,0.37218016694045725,0.20810810810810812
1739,4BR/2BA Spacious Retreat Close to Downtown,https://www.airbnb.com/rooms/29244633,"Vancouver, British Columbia, Canada",49.2533,-123.07999,216.0,Entire home/apt,0.97,0.0,0.0,0.0,0.0,0.0,0.0
1740,Newly renovated 1 Bedroom Suite in Mt Pleasant,https://www.airbnb.com/rooms/29266447,"Vancouver, British Columbia, Canada",49.26089,-123.10111,225.0,Entire home/apt,0.962,0.0,0.0,0.0,0.014453417328463404,0.0,0.14984984984984984
1741,Home away from Home Off Trendy Main Street,https://www.airbnb.com/rooms/29279647,"Vancouver, British Columbia, Canada",49.21456,-123.10065,131.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,Bright Modern City Getaway ★ Walk to train+15minDT,https://www.airbnb.com/rooms/29307627,,49.2394,-123.04767,149.0,Entire home/apt,0.96,0.0,0.0,0.0,0.00011169565168827978,0.0,0.0
1743,Peace and Kind,https://www.airbnb.com/rooms/29346974,,49.29363,-123.13424,40.0,Private room,,0.0,0.005296696542251268,0.0,0.00011169565168827978,0.0,0.0
1744,Live Downtown in Style!!! Sleeps 4 w/Parking!!!,https://www.airbnb.com/rooms/29393169,"Vancouver, British Columbia, Canada",49.28014,-123.12497,202.0,Entire home/apt,0.9560000000000001,0.7639751552795031,0.5080250127007822,0.5415929203539823,0.031464665080588414,0.1843010292954573,0.07717717717717718
1745,Campus Townhouse with Designer Touches,https://www.airbnb.com/rooms/29401035,"Vancouver, British Columbia, Canada",49.26318,-123.23288,155.0,Entire home/apt,0.994,0.0,0.0,0.0,0.0,0.0,0.0
1746,Happy House in Vancouver - near Airport / Downtown,https://www.airbnb.com/rooms/29462560,"Vancouver, British Columbia, Canada",49.21282,-123.08991,89.0,Entire home/apt,0.9380000000000001,0.0,0.0,0.0,0.0004579521719219471,0.0,0.0
1747,Cozy Corner Suite,https://www.airbnb.com/rooms/29481528,,49.27766,-123.13083,125.0,Private room,,0.024844720496894408,0.09784672089848365,0.007079646017699115,0.03683722592679467,0.0,0.0
1748,Convenient private room &easy transitaccess! 日本語OK,https://www.airbnb.com/rooms/29489733,"Vancouver, British Columbia, Canada",49.24282,-123.05933,44.0,Private room,1.0,0.0,0.0,0.0,0.0009270739090127221,0.0,0.0
1749,Heart of Kits! Character Home-Walk to the Beach!,https://www.airbnb.com/rooms/29541939,"Vancouver, British Columbia, Canada",49.26574,-123.15436,250.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,1-bedroom gem in beautiful Dunbar,https://www.airbnb.com/rooms/29548839,"Vancouver, British Columbia, Canada",49.253,-123.18431,156.0,Entire home/apt,0.976,0.0,0.0,0.0,0.0,0.0,0.0
1751,ZEN Japanese Garden Suite by the beach,https://www.airbnb.com/rooms/29593493,"Vancouver, British Columbia, Canada",49.27239,-123.20732,300.0,Entire home/apt,0.908,0.0,0.0,0.0,0.0,0.0,0.0
1752,Beautiful 5-Bedroom Heritage Home,https://www.airbnb.com/rooms/29649427,"Vancouver, British Columbia, Canada",49.26811,-123.06223,475.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,Studio beside Science World Station,https://www.airbnb.com/rooms/29659260,,49.27726,-123.09873,27.0,Entire home/apt,,0.0,0.0006130871367733114,0.0,0.014822012979034726,0.0,0.0
1754,"1 Bedroom, Downtown -Heart of the City",https://www.airbnb.com/rooms/29703650,"Vancouver, British Columbia, Canada",49.27987,-123.12306,99.0,Entire home/apt,0.8859999999999999,0.8913043478260869,0.782363474432228,0.8407079646017699,0.05139116934177752,0.2952410833816294,0.10510510510510511
1755,"Sweet, modern condo with a mountain view",https://www.airbnb.com/rooms/29736759,"Vancouver, British Columbia, Canada",49.28301,-123.09135,50.0,Entire home/apt,0.942,0.0,0.0,0.0,0.0004467826067531191,0.0,0.0
1756,Modern Yaletown Apartment One Bedroom+Den+Parking,https://www.airbnb.com/rooms/29742641,,49.2769,-123.11652,190.0,Entire home/apt,0.954,0.055900621118012424,0.1515417599625353,0.10973451327433628,0.002032860860726692,0.0,0.0
1757,SoMa! Bright One Bedroom with Secured Parking,https://www.airbnb.com/rooms/29742927,"Vancouver, British Columbia, Canada",49.26568,-123.10091,262.0,Entire home/apt,0.9880000000000001,0.0,0.0,0.0,0.011392956472204537,0.0,0.9807807807807808
1758,DOWNTOWN Room with Private Bathroom,https://www.airbnb.com/rooms/29765542,"Vancouver, British Columbia, Canada",49.28054,-123.13063,90.0,Private room,0.95,0.012422360248447204,0.09809812321117585,0.0,0.010566408649711267,0.0,0.0
1759,Great family home in the heart of the Main Street,https://www.airbnb.com/rooms/29778330,,49.25028,-123.10089,275.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,Sherton Wall Centre Private Residences.,https://www.airbnb.com/rooms/29780872,,49.2801,-123.12652,100.0,Entire home/apt,1.0,0.6211180124223602,0.3686378489579087,0.40176991150442476,0.03025835204235499,0.02542147629076479,0.009309309309309309
1761,West End Family Getaway - 2 min to Stanley Park,https://www.airbnb.com/rooms/29795231,"Vancouver, British Columbia, Canada",49.29095,-123.13901,327.0,Entire home/apt,0.916,0.0,0.04312046195305624,0.007079646017699115,0.0,0.0,0.0
1762,"1 Bdrm Garden Suite, Vancouver West Side & UBC",https://www.airbnb.com/rooms/29802131,"Vancouver, British Columbia, Canada",49.23664,-123.18539,145.0,Entire home/apt,0.986,0.0,0.0,0.0,0.00828781735527036,0.0,0.0
1763,two bedroom  apartment in downtown Vancouver,https://www.airbnb.com/rooms/29802812,"Vancouver, British Columbia, Canada",49.281,-123.10746,276.0,Entire home/apt,0.95,0.012422360248447204,0.4678727705684724,0.22123893805309736,0.13308536898658535,0.013366291163080295,0.2732732732732733
1764,East Vancouver 3 bedroom Duplex -close to Downtown,https://www.airbnb.com/rooms/29802861,,49.247,-123.07462,219.0,Entire home/apt,0.984,0.0,0.0,0.0,0.0058863608439723445,0.0,0.0
1765,"1 Bed Room Condo w/ balcony, Downtown Vancouver",https://www.airbnb.com/rooms/29803139,"Vancouver, British Columbia, Canada",49.28019,-123.12316,284.0,Entire home/apt,0.982,0.8260869565217391,0.706570119815938,0.6973451327433628,0.05679723888349027,0.3488712539392112,0.11531531531531532
1766,"Peace, Comfort and Convenience in Vancouver",https://www.airbnb.com/rooms/29826279,"Vancouver, British Columbia, Canada",49.21615,-123.14643,150.0,Entire home/apt,0.966,0.0,0.0,0.0,0.0,0.0,0.0
1767,Yaletown bedroom with a view-Women Only,https://www.airbnb.com/rooms/29835925,"Vancouver, British Columbia, Canada",49.27389,-123.11694,120.0,Private room,,0.0,0.022617845487406887,0.08141592920353982,0.002848239118051134,0.0,0.0
1768,Mount Pleasant Get-Away,https://www.airbnb.com/rooms/29860889,,49.2631,-123.08112,68.0,Entire home/apt,1.0,0.0,0.0,0.0,0.006802265187816238,0.0,0.0
1769,5-Star Luxury Sub PH @ Fairmont Residences,https://www.airbnb.com/rooms/29900725,,49.28873,-123.11745,721.0,Entire home/apt,,0.0,0.029427137233257444,0.0,0.06086296060494365,0.0,0.08198198198198198
1770,Spacious apartment in cute Vancouver neighbourhood,https://www.airbnb.com/rooms/29902621,,49.25983,-123.13621,78.0,Entire home/apt,,0.0,0.0,0.0,0.00022339130337655955,0.0,0.0
1771,Vancouver DT Cozy Clean Bedroom,https://www.airbnb.com/rooms/29970776,,49.28798,-123.12452,100.0,Private room,,0.0,0.11531630696797313,0.0,0.0405231824325079,0.07975149948100359,0.0
1772,Kitsilano Comfort II,https://www.airbnb.com/rooms/29987830,,49.26024,-123.17907,200.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,☀️Coal Harbour❤️Patio/SwimmingPool/Gym/Netflix🆓PRKG1️⃣,https://www.airbnb.com/rooms/29991290,"Vancouver BC, British Columbia, Canada",49.28563,-123.12459,376.0,Entire home/apt,0.986,0.0,0.22414998839681632,0.0,0.059008812786918205,0.24269117315947292,0.08048048048048048
1774,"Amazing Dream Retreat - Q E Park, Main, Mins to DT",https://www.airbnb.com/rooms/29998069,"Vancouver, British Columbia, Canada",49.24196,-123.10166,289.0,Entire home/apt,0.95,0.0,0.0,0.023008849557522124,0.0,0.0,0.0
1775,Prime Location with Parking,https://www.airbnb.com/rooms/29998095,"Vancouver, British Columbia, Canada",49.27606,-123.12951,113.0,Entire home/apt,1.0,0.024844720496894408,0.05407815319129364,0.03185840707964602,0.0330172346390555,0.0,0.0
1776,"Beautiful One-Bedroom Yaletown Suite, 27th Floor",https://www.airbnb.com/rooms/30012715,"Vancouver, British Columbia, Canada",49.27507,-123.11667,120.0,Entire home/apt,1.0,0.0,0.044013698028713175,0.08141592920353982,0.0032168347686224574,0.0,0.0
1777,Cozy Suite close to Downtown,https://www.airbnb.com/rooms/30014538,,49.27384,-123.06744,110.0,Entire home/apt,0.8960000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1778,Modern Main St Charm (whole house)-Great Location!,https://www.airbnb.com/rooms/30017511,"Vancouver, British Columbia, Canada",49.23336,-123.09936,200.0,Entire home/apt,0.9560000000000001,0.0,0.0,0.0,0.002624847814674575,0.0,0.0
1779,D21 - Junior 1 bedroom Olympic Village,https://www.airbnb.com/rooms/30019478,,49.27061,-123.10732,90.0,Entire home/apt,,0.0,0.0,0.0,0.0,0.0,0.0018018018018018018
1780,"950 sq.ft 3BDR,Stylish&Clean,Central loc.",https://www.airbnb.com/rooms/30051172,,49.24002,-123.07362,257.0,Entire home/apt,0.9800000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1781,Central Downtown Vancouver Condo w/ Amazing Views,https://www.airbnb.com/rooms/30069730,"Vancouver, British Columbia, Canada",49.27815,-123.10628,232.0,Entire home/apt,0.984,0.0,0.020060963754163035,0.03008849557522124,0.04127154329881938,0.0,0.03393393393393394
1782,Fully Furnished New Condo in Olympic Village,https://www.airbnb.com/rooms/30130446,"Vancouver, British Columbia, Canada",49.27105,-123.10296,120.0,Entire home/apt,0.8,0.0,0.0,0.0,0.005562443454076333,0.0,0.06786786786786787
1783,Cozy and safe place to enjoy your vacation!!!,https://www.airbnb.com/rooms/30133503,"Vancouver, British Columbia, Canada",49.26576,-123.05503,90.0,Entire home/apt,0.9380000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1784,Small cosy room for longer term,https://www.airbnb.com/rooms/30147059,"Vancouver, British Columbia, Canada",49.22245,-123.1458,75.0,Private room,0.866,0.0,0.0,0.0,0.0,0.0,0.0
1785,Clean Family Home Central Near Downtown & Airport,https://www.airbnb.com/rooms/30204180,"Vancouver, British Columbia, Canada",49.23414,-123.04269,351.0,Entire home/apt,0.978,0.0,0.0,0.0,0.02169129555786393,0.0,0.0
1786,"Central DT, Middle Of Everything!",https://www.airbnb.com/rooms/30204807,,49.27854,-123.12318,190.0,Entire home/apt,0.9359999999999999,0.9751552795031055,0.9663685380197652,0.9716814159292035,0.028862156396251493,0.041355519447530964,0.03513513513513514
1787,Your home away from home in beautiful Point Grey!,https://www.airbnb.com/rooms/30206363,"Vancouver, British Columbia, Canada",49.26077,-123.1995,349.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,Charming Strathcona Home,https://www.airbnb.com/rooms/30207221,"Vancouver, British Columbia, Canada",49.28123,-123.08986,165.0,Entire home/apt,0.984,0.0,0.0,0.0,0.0005584782584413989,0.0,0.0
1789,Private room in Westend!,https://www.airbnb.com/rooms/30213093,,49.28718,-123.13794,50.0,Private room,0.978,0.0,0.03163853678627354,0.0,0.00023456086854538752,0.0,0.0
1790,Executive suite Vancouver Furnished Condo Rental,https://www.airbnb.com/rooms/30229887,"Vancouver, British Columbia, Canada",49.28307,-123.12555,120.0,Entire home/apt,0.6,0.024844720496894408,0.14002586151025365,0.06017699115044248,0.022372639033162438,0.37537299056540124,0.0867867867867868
1791,Eastside artist’s retreat—character home.,https://www.airbnb.com/rooms/30238086,"Vancouver, British Columbia, Canada",49.25258,-123.07974,115.0,Entire home/apt,1.0,0.0,0.0,0.0,0.00022339130337655955,0.0,0.0
1792,Modern Laneway Home near Commercial Drive,https://www.airbnb.com/rooms/30270074,,49.26601,-123.06202,90.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,"Modern Commercial Drive retreat, steps to Skytrain",https://www.airbnb.com/rooms/30290552,"Vancouver, British Columbia, Canada",49.26592,-123.06811,105.0,Entire home/apt,1.0,0.0,0.0,0.0,0.009494130393503782,0.0,0.0
1794,1 Bdrm With View of Ocean - Very Centrally Located,https://www.airbnb.com/rooms/30318796,,49.27524,-123.1295,150.0,Entire home/apt,1.0,0.0,0.031091828222705863,0.023008849557522124,0.029141395525472194,0.0,0.0018018018018018018
1795,Executive Studio Suite. Desirable Kitsilano.,https://www.airbnb.com/rooms/30322369,"Vancouver, British Columbia, Canada",49.26574,-123.16033,159.0,Entire home/apt,0.992,0.0,0.0,0.0,0.0,0.0,0.0
1796,Long-term Stay at 3-bedroom Character House,https://www.airbnb.com/rooms/30329954,"Vancouver, British Columbia, Canada",49.22564,-123.08796,120.0,Entire home/apt,,0.0,0.0,0.0,0.0016195869494800568,0.0,0.0
1797,Gorgeous Downtown 1 BR with Parking!! Long Term :),https://www.airbnb.com/rooms/30342646,"Vancouver, British Columbia, Canada",49.2836,-123.13254,215.0,Entire home/apt,1.0,0.0,0.0020399651277291002,0.0,0.0,0.0,0.0
1798,Panoramic Views in Downtown Vancouver (Yaletown),https://www.airbnb.com/rooms/30345097,"Vancouver, British Columbia, Canada",49.27547,-123.12861,329.0,Entire home/apt,0.9640000000000001,0.012422360248447204,0.07617124208422447,0.03008849557522124,0.04872164326642764,0.0,0.0
1799,Lower Level Guest Suite in Quaint Home,https://www.airbnb.com/rooms/30346694,"Vancouver, British Columbia, Canada",49.27099,-123.05703,175.0,Entire home/apt,0.968,0.0,0.0,0.0,0.0,0.0,0.0
1800,Penthouse w/ Giant Deck on Beach w/ Water Views,https://www.airbnb.com/rooms/30346862,"Vancouver, British Columbia, Canada",49.27539,-123.13316,453.0,Entire home/apt,0.968,0.0,0.0,0.0,0.004244434764154631,0.0,0.0018018018018018018
1801,Luxury condo- sleeps 6,https://www.airbnb.com/rooms/30352025,,49.26724,-123.14109,995.0,Entire home/apt,,0.0,0.0,0.0,0.00933775648114019,0.0,0.0
1802,New! Gorgeous Modern House.,https://www.airbnb.com/rooms/30355890,"Vancouver, British Columbia, Canada",49.28154,-123.06002,263.0,Entire home/apt,0.9880000000000001,0.0,0.0,0.0,0.0019323347742072402,0.0,0.0
1803,Stylish 5 bed/5 bth city-center family home,https://www.airbnb.com/rooms/30371290,"Vancouver, British Columbia, Canada",49.23119,-123.09892,701.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0007930391269867864,0.0,0.0
1804,Stylish 7 bed/6 bth city-center family home,https://www.airbnb.com/rooms/30373419,"Vancouver, British Columbia, Canada",49.23157,-123.09974,728.0,Entire home/apt,0.992,0.0,0.0,0.0,0.002021691295557864,0.0,0.0
1805,⭐3 Bedroom - Kitsilano Luxury Beach Retreat - 2⭐,https://www.airbnb.com/rooms/30431283,"Vancouver, British Columbia, Canada",49.26806,-123.1644,303.0,Entire home/apt,0.976,0.0,0.0,0.03716814159292035,0.0012509912989087334,0.0,0.0
1806,The Purple House,https://www.airbnb.com/rooms/30447982,"Vancouver, British Columbia, Canada",49.27273,-123.07279,225.0,Entire home/apt,0.95,0.0,0.0,0.0,0.0,0.0,0.0
1807,2 bedroom + den townhouse close to Kits beach,https://www.airbnb.com/rooms/30464949,"Vancouver, British Columbia, Canada",49.27214,-123.16703,165.0,Entire home/apt,,0.0,0.0,0.0,0.0,0.0,0.0
1808,Parkview Suite,https://www.airbnb.com/rooms/30477590,"Vancouver, British Columbia, Canada",49.25322,-123.06633,135.0,Entire home/apt,0.9960000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1809,"Bright, Comfortable 2 BR -  5 min to Downtown",https://www.airbnb.com/rooms/30487322,"Vancouver, British Columbia, Canada",49.26671,-123.14494,232.0,Entire home/apt,0.834,0.0,0.0,0.0,0.0004579521719219471,0.0,0.0
1810,Clean Bright Family Home Near City Center &Airport,https://www.airbnb.com/rooms/30502873,"Vancouver, British Columbia, Canada",49.22767,-123.03541,375.0,Entire home/apt,0.982,0.0,0.0,0.0,0.0,0.0,0.0
1811,Bright & Spacious Suite near the Skytrain,https://www.airbnb.com/rooms/30557868,"Vancouver, British Columbia, Canada",49.23858,-123.02487,92.0,Entire home/apt,0.986,0.0,0.0,0.0,0.00011169565168827978,0.0,0.0
1812,Great Vancouver location! Charming one bedroom apt,https://www.airbnb.com/rooms/30559784,"Vancouver, British Columbia, Canada",49.26181,-123.14399,78.0,Entire home/apt,0.866,0.0,0.0,0.0,0.0031721565079471455,0.0,0.0
1813,Bright Two Bed Two Bath In Vancouver (Across VGH),https://www.airbnb.com/rooms/30584324,,49.26002,-123.12768,135.0,Entire home/apt,0.8880000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1814,LOCATION! Parking! Sleeps 2-4!,https://www.airbnb.com/rooms/30589887,"Vancouver, British Columbia, Canada",49.28038,-123.12471,150.0,Entire home/apt,0.9039999999999999,0.7453416149068323,0.5054122057129476,0.5415929203539823,0.03856850852796301,0.2574994371103971,0.09069069069069069
1815,Cozy one bedroom available for the month of Jan.,https://www.airbnb.com/rooms/30592428,,49.27701,-123.124,85.0,Entire home/apt,,0.5093167701863354,0.7501097598454581,0.6513274336283186,0.057456243228451116,0.00024385109151812747,0.0
1816,Warm Comfortable Downtown Parking Included :),https://www.airbnb.com/rooms/30689243,,49.28048,-123.12496,202.0,Entire home/apt,0.942,0.7018633540372671,0.4677023814750469,0.511504424778761,0.03340816941996448,0.2535669318411814,0.08378378378378379
1817,1400 sqft sub-penthouse with picturesque views,https://www.airbnb.com/rooms/30692099,"Vancouver, British Columbia, Canada",49.2789,-123.10792,583.0,Entire home/apt,0.9359999999999999,0.012422360248447204,0.06780179253507611,0.11327433628318584,0.07619877358174447,0.0,0.23483483483483483
1818,Sorry Not Available - Olympic Village Home,https://www.airbnb.com/rooms/30696428,"Vancouver, British Columbia, Canada",49.27181,-123.10482,165.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0030269521607523817,0.0,0.005405405405405406
1819,Double-stacked Loft located in downtown Vancouver,https://www.airbnb.com/rooms/30743342,"Vancouver, British Columbia, Canada",49.27532,-123.12493,199.0,Entire home/apt,,0.12732919254658384,0.3921755864834409,0.19823008849557522,0.05798121279138603,0.0,0.0
1820,Cozy & Comfortable 1 Bedroom Across VGH,https://www.airbnb.com/rooms/30768655,,49.25974,-123.12675,125.0,Entire home/apt,0.978,0.0,0.0,0.0,0.0,0.0,0.0
1821,Central cozy apartment,https://www.airbnb.com/rooms/30801826,"Vancouver, British Columbia, Canada",49.26137,-123.08884,42.0,Private room,,0.0,0.0,0.0,0.0,0.0,0.0
1822,Spectacular Mountain & City View,https://www.airbnb.com/rooms/30856530,"Vancouver, British Columbia, Canada",49.26513,-123.10181,125.0,Entire home/apt,,0.0,0.0,0.0,0.011917926035139453,0.0,0.9366366366366367
1823,Downtown Gem - Jr 2 Bedroom Suite with Parking(E4),https://www.airbnb.com/rooms/30892524,"Vancouver, British Columbia, Canada",49.28029,-123.12292,155.0,Entire home/apt,1.0,0.8571428571428571,0.7184011858244637,0.7008849557522124,0.06223681712070949,0.3889839456569714,0.13063063063063063
1824,Rustic Studio Apartment in DOWNTOWN VANCOUVER!,https://www.airbnb.com/rooms/30914254,,49.28159,-123.10816,149.0,Entire home/apt,0.96,0.0,0.5387812893959445,0.19646017699115045,0.14335019937673826,0.013366291163080295,0.290990990990991
1825,Lovely Home Vancouver Burnaby Metrotown,https://www.airbnb.com/rooms/30932197,"Burnaby, British Columbia, Canada",49.21569,-123.00775,530.0,Entire home/apt,0.96,0.0,0.0,0.0,0.00011169565168827978,0.0,0.0
1826,Lovely 1 bedroom with 1 bathroom unit.,https://www.airbnb.com/rooms/30939442,"Vancouver, British Columbia, Canada",49.26651,-123.11846,90.0,Entire home/apt,0.966,0.0,0.0,0.0,0.02087591730053949,0.0,0.0
1827,Eclectic City View High Rise Apartment,https://www.airbnb.com/rooms/30943465,"Vancouver, British Columbia, Canada",49.282,-123.12423,199.0,Entire home/apt,0.986,0.40683229813664595,0.34101181852202617,0.3504424778761062,0.06609031710395515,0.5453924742676136,0.14444444444444443
1828,2 BD Lovely Suite in Willingdon Heights,https://www.airbnb.com/rooms/30950344,"Burnaby, British Columbia, Canada",49.27589,-123.01334,151.0,Entire home/apt,0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1829,Easy Commute Downtown/Chinatown Private Room,https://www.airbnb.com/rooms/30965700,"Vancouver, British Columbia, Canada",49.28108,-123.10876,99.0,Private room,0.9339999999999999,0.012422360248447204,0.4888374237169074,0.22654867256637168,0.15332462107250164,0.013366291163080295,0.33153153153153153
1830,Kitslano3br main suite Downtown+UBC+BEACH+BROADWAY,https://www.airbnb.com/rooms/30994676,"Vancouver, British Columbia, Canada",49.25979,-123.16979,150.0,Private room,0.9199999999999999,0.0,0.0,0.0,0.00033508695506483934,0.0,0.0
1831,1425 Haro - 2BR / 1BR,https://www.airbnb.com/rooms/31018794,"Vancouver, British Columbia, Canada",49.28714,-123.12987,150.0,Entire home/apt,0.9,0.0,0.02646414407181848,0.0,0.00502630432597259,0.0,0.0
1832,Cozy and convenient private suite near UBC,https://www.airbnb.com/rooms/31101733,"Vancouver, British Columbia, Canada",49.24556800822141,-123.1918727226048,173.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,Private  Netflix A/C 10 mins airport 20mins Dt,https://www.airbnb.com/rooms/31106083,,49.19898,-123.10923,110.0,Private room,0.932,0.0,0.0,0.0,0.0,0.0,0.0
1834,"Clean and bright garden suite, great neighbourhood",https://www.airbnb.com/rooms/31122370,"Vancouver, British Columbia, Canada",49.27744,-123.05046,57.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Cozy and Adorable Private Suite,https://www.airbnb.com/rooms/31124621,,49.27685,-123.03291,90.0,Entire home/apt,0.992,0.0,0.0,0.0,0.0,0.0,0.0
1836,Downtown House Suite,https://www.airbnb.com/rooms/31147902,"Vancouver, British Columbia, Canada",49.28192,-123.12952,60.0,Private room,0.8880000000000001,0.0,0.03212932009525064,0.0,0.0026136782495057467,0.000994099616422233,0.0
1837,Westside Retreat,https://www.airbnb.com/rooms/31173831,"Vancouver, British Columbia, Canada",49.25615,-123.16666,149.0,Entire home/apt,0.97,0.0,0.0,0.0,0.00011169565168827978,0.0,0.0
1838,Modern Family Home Nestled in Italian Village,https://www.airbnb.com/rooms/31178487,"Vancouver, British Columbia, Canada",49.27017,-123.06409,450.0,Entire home/apt,,0.0,0.0,0.0,0.0,0.0,0.0
1839,D11 - Desirable 1 bedroom in Yaletown,https://www.airbnb.com/rooms/31221804,,49.27622,-123.11734,113.0,Entire home/apt,,0.027950310559006212,0.14755381891088964,0.10265486725663717,0.004043382591115728,0.0,0.0
1840,"Tasteful, spacious and bright oasis",https://www.airbnb.com/rooms/31238073,"Vancouver, British Columbia, Canada",49.23892,-123.17921,160.0,Private room,0.97,0.0,0.0,0.0,0.0,0.0,0.0
1841,Light-Filled Cheerful Character House,https://www.airbnb.com/rooms/31264316,"Vancouver, British Columbia, Canada",49.24679,-123.09755,920.0,Entire home/apt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Wonderful house & peaceful room near university,https://www.airbnb.com/rooms/31294810,"Vancouver, British Columbia, Canada",49.23848,-123.17721,151.0,Private room,0.992,0.0,0.0,0.0,0.0,0.0,0.0
1843,Balcony Room in Vancouver Traveller Bed &Breakfast,https://www.airbnb.com/rooms/31297332,"Vancouver, British Columbia, Canada",49.25289,-123.15412,200.0,Private room,0.966,0.0,0.0,0.0,0.0004579521719219471,0.0,0.0
1844,Walkscore100: Private Bedroom and Bathroom w/Patio,https://www.airbnb.com/rooms/31298328,"Vancouver, British Columbia, Canada",49.28153,-123.12302,75.0,Private room,1.0,0.4782608695652174,0.5163772142742157,0.6,0.08358185615833975,0.6426679260220816,0.15765765765765766
1845,Gorgeous Unit by the harbor- Downtown Vancouver,https://www.airbnb.com/rooms/31317039,"Vancouver, British Columbia, Canada",49.2884,-123.12755,170.0,Entire home/apt,0.828,0.0,0.06523393481728644,0.0,0.010890326039607278,0.0006925370999114821,0.0
1846,Hygge House,https://www.airbnb.com/rooms/31317042,"Vancouver, British Columbia, Canada",49.26087,-123.05738,200.0,Entire home/apt,0.99,0.0,0.0,0.0,0.0,0.0,0.0
1847,Private 1 bedroom near SkyTrain Joyce-Collingwood,https://www.airbnb.com/rooms/31339164,"Vancouver, British Columbia, Canada",49.24117,-123.02709,85.0,Entire home/apt,0.976,0.0,0.0,0.0,0.0006813434752985067,0.0,0.0
1848,Hygge House - Cozy curtained room with desk,https://www.airbnb.com/rooms/31340160,"Vancouver, British Columbia, Canada",49.26054,-123.05792,55.0,Private room,0.992,0.0,0.0,0.0,0.0,0.0,0.0
1849,The Upper House,https://www.airbnb.com/rooms/31387750,,49.27082,-123.18064,600.0,Entire home/apt,,0.0,0.0,0.0,0.0,0.0,0.0
1850,Main Street 1 Bdrm & Office w/ Pets OK!,https://www.airbnb.com/rooms/31388423,"Vancouver, British Columbia, Canada",49.26017,-123.09725,125.0,Entire home/apt,0.962,0.0,0.0,0.0,0.010153134738464631,0.0,0.07957957957957958
1851,"Quiet, friendly, suburban short term living.",https://www.airbnb.com/rooms/31419801,"Vancouver, British Columbia, Canada",49.24687,-123.16086,54.0,Private room,0.966,0.0,0.0,0.0,0.0,0.0,0.0
1852,Level | Studio | Centrally located in Downtown,https://www.airbnb.com/rooms/31444609,"Vancouver, British Columbia, Canada",49.27807,-123.12233,225.0,Entire home/apt,0.95,0.7763975155279503,0.971587880004265,0.8778761061946903,0.02446134771973327,0.02332191839279371,0.01021021021021021
1853,Level | Studio | Centrally located in Downtown,https://www.airbnb.com/rooms/31444945,"Vancouver, British Columbia, Canada",49.27807,-123.12233,239.0,Entire home/apt,0.916,0.7763975155279503,0.971587880004265,0.8778761061946903,0.02446134771973327,0.02332191839279371,0.01021021021021021
1854,Level | One Bedroom Suite | Downtown Vancouver,https://www.airbnb.com/rooms/31444953,"Vancouver, British Columbia, Canada",49.27748,-123.12164,245.0,Entire home/apt,0.944,0.5714285714285714,0.9283315249092129,0.7115044247787611,0.02303164337812329,0.0015850320948678285,0.0
